Table S9. OTUs greater than 0.001% of the total reads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phylum,Class,Order,Family,Genus,OTU,CDI04,PXA40,CXA31,CBJ42,CDI11,CBJ34,PBJ07,CXA28,PBJ31,PBJ47,PBJ50,PXA35,PXA38,CBJ29,CBJ37,CBJ45,CDI02,PXA36,CBJ30,CBJ36,CBJ48,CDI10,PBJ68,PBJ61,PBJ16,CBJ40,CXA32,CBJ35,PBJ04,CBJ46,PBJ14,CDI17,PXA13,CDI05,CXA19,PBJ03,PBJ01,CBJ32,PBJ54,PBJ62,PBJ66,CDI01,CDI12,CDI14,CDI18,CXA27,CXA30,PBJ67,CDI03,CXA29,PBJ06,PBJ71,CXA34,CBJ38,CDI13,CDI19,PBJ59,CDI09,CBJ39,PBJ55,PBJ49,PBJ69,PBJ28,CBJ51,PBJ60,PBJ64,CBJ33,PXA39,PBJ24,PBJ63,CDI15,PBJ26,CBJ41,CBJ43,CDI16,PBJ25,PBJ27,PBJ44,PBJ65,PBJ05,PBJ58
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,554303,2,9,0,0,0,0,4,1,2,2,0,0,1,4,0,0,0,0,0,0,2,0,1,0,0,1,1,0,74,0,3,8,4,0,0,0,3,0,1,2,2,0,3,0,0,0,0,0,3,1,1,1,0,1,4,0,5,0,0,0,0,11,12,1,1,3,0,0,0,0,0,6,2,0,3,18,8,3,1,1,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,199318,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,7,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,1,0,0,0,12,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,528362,4,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,7,1,0,0,0,1,0,0,0,3,1,7,0,0,0,1,0,0,0,0,1,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,332185,2,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,197661,2,0,3,0,1,3,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,4421998,0,2,2,8,7,42,0,0,0,2,0,0,0,0,0,12,5,2,1,4,0,0,0,0,1,0,2,26,0,6,0,0,0,0,6,2,0,10,0,4,0,9,0,1,0,14,7,6,0,15,0,10,3,1,0,3,0,11,1,11,9,0,0,8,6,1,11,21,0,6,10,0,0,0,0,0,0,0,0,6,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,4470092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,177061,0,0,0,22,0,30,0,0,0,0,0,0,0,0,43,0,0,0,14,24,0,0,0,29,0,7,22,6,0,0,0,0,0,0,6,0,0,0,0,0,7,20,0,5,0,14,28,0,0,18,0,13,0,8,0,0,0,2,0,16,27,0,0,22,0,1,0,0,0,0,15,0,0,0,0,0,0,0,1,2,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,349862,0,1,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,2,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,194660,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,524848,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,322062,0,0,1,0,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,176306,10,6,20,3,10,3,0,0,5,9,7,0,44,0,0,0,1,0,2,12,1,0,0,3,4,0,0,5,0,2,0,0,0,21,0,2,0,13,1,0,11,17,0,0,12,3,12,7,0,9,0,2,18,4,0,13,0,17,7,53,14,0,0,0,5,0,5,12,10,1,31,0,0,0,5,0,0,0,1,3,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,513440,12,0,0,3,87,0,0,0,0,0,0,0,0,0,1,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,3,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,176057,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,536910,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,556508,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,6,0,1,2,0,4,0,3,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,649107,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,4,0,0,5,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,147,0,0,0,0,0,1,0,0,0,0,0,7,1,11,0,6,0,0,1,0,0,0,0,1,0,0,0,0,1,11,9,1,8,3,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,367909,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,575261,0,3,0,0,0,0,1,0,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,4,0,38,2,1,3,5,0,0,0,3,0,1,4,0,1,0,0,0,0,0,0,1,0,0,3,1,0,2,0,3,0,2,0,1,0,5,0,0,0,0,0,1,0,0,1,2,0,1,4,1,0,1,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,358104,33,25,68,37,1,52,0,57,0,1,36,42,0,0,124,2,0,0,85,13,0,19,52,23,31,30,15,28,0,0,0,0,0,7,27,59,1,36,0,0,6,120,27,57,17,7,275,17,0,41,0,46,16,26,730,73,0,4,66,1,8,0,0,13,13,12,2,0,9,18,24,0,0,1,10,0,0,0,22,13,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,361375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,188700,2,0,0,2,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,5,1,0,2,0,0,2,2,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,364092,0,0,2,0,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,583974,14,8,51,276,1,4,9,45,9,76,17,1,2,43,9,3,4,0,6,0,140,26,5,5,3,292,55,20,0,2,333,182,25,9,7,22,0,4,15,18,78,7,247,0,5,83,2,1,42,7,41,2,26,20,38,19,180,1,4,1,3,6,64,1,5,18,22,4,5,0,5,99,78,4,19,90,736,0,3,2,276
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,345111,2,0,14,0,12,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,582497,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,369182,6,0,23,8,5,8,0,0,0,0,8,0,0,0,0,0,10,5,4,3,0,0,0,0,1,5,13,0,0,1,0,0,0,9,5,0,0,9,0,0,3,8,0,1,3,5,5,4,0,1,0,0,14,0,0,0,0,16,1,7,9,0,0,10,4,0,10,3,0,4,3,0,0,0,0,0,0,0,2,2,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,536831,4,0,2,0,2,1,0,0,1,0,0,0,12,0,0,0,1,0,0,3,0,0,0,0,1,0,0,2,0,1,0,0,0,8,1,0,0,4,1,0,1,1,0,0,1,0,8,1,0,2,0,0,0,1,0,0,0,3,1,18,0,0,0,0,4,0,1,3,0,0,8,0,0,0,0,0,0,0,0,4,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,216111,111,65,70,110,151,62,47,0,0,0,96,152,84,0,44,67,147,19,96,70,38,54,60,105,79,2,49,54,0,59,0,1,20,83,18,124,0,143,0,95,17,0,13,50,51,21,104,42,425,36,0,50,501,4,313,34,0,23,65,136,125,115,0,67,24,51,310,158,429,40,50,233,115,1177,6,0,1,0,5,50,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,509383,31,2,17,1,4,219,0,0,10,0,0,63,6,1,17,0,33,4,0,87,0,2,4,0,10,8,15,933,0,13,0,1,1,36,91,16,0,254,0,3,8,11,64,16,27,14,92,13,0,3,0,0,11,13,0,3,0,201,478,0,7,0,0,63,600,5,3,39,18,12,202,0,0,0,3,0,11,0,60,8,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,564806,40,635,4,62,3,12,158,65,34,362,83,3,16,127,50,10,14,9,28,8,25,60,26,11,14,66,454,26,7277,16,390,410,523,22,7,47,184,16,31,272,47,22,157,0,15,7,4,1,236,31,30,102,30,50,264,23,343,10,52,5,11,234,666,5,18,297,28,14,32,3,3,301,191,16,163,737,558,68,35,45,2
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,190965,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,708680,1409,453,791,690,1012,361,1,9,1099,1138,607,3,4688,1,77,2,453,58,37,1770,131,5,135,155,363,77,0,966,0,267,0,16,1,1967,445,536,0,1959,68,0,775,2135,7,109,985,196,1761,737,13,1117,0,419,2122,793,1,408,1,1595,765,6004,1067,0,2,17,857,0,1247,937,1177,118,4674,0,1,11,190,0,4,0,21,677,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,658370,60,35,78,162,0,86,0,442,70,0,0,19,129,0,0,78,0,0,0,24,1,0,0,92,91,31,18,51,0,0,0,2,37,28,15,45,0,35,98,228,28,4,19,57,109,16,42,64,1,200,1,66,130,0,0,28,1,36,4,72,87,0,0,24,10,133,102,148,239,8,18,0,0,3,86,1,0,0,6,56,1
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,563572,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,18,0,0,1,0,0,0,2,0,2,8,2,0,1,0,0,0,0,1,1,8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,334661,23,0,0,19,206,43,1,0,0,0,0,0,0,0,81,11,0,0,83,5,0,0,0,38,17,1,0,0,0,18,0,0,0,0,43,0,0,0,0,0,1,10,2,3,171,6,42,1,2,7,0,0,57,11,0,7,0,10,1,18,0,0,0,19,7,2,0,25,1,2,8,0,0,0,0,5,1,0,1,11,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,184830,1,2,0,0,3,0,0,0,0,0,5,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,1,1,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,331150,1,0,0,0,0,6,1,0,19,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,361864,0,11,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,169364,0,0,1,1,0,0,0,1,0,5,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,4,1,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,196577,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,186906,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,3868447,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,5,2,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,358858,2,4,3,0,0,3,0,0,1,10,0,2,0,0,0,0,0,0,0,0,0,4,1,6,0,1,0,0,0,0,0,0,0,2,0,2,0,3,0,1,1,0,10,0,0,2,1,1,0,1,0,0,0,0,0,1,20,1,0,0,2,0,0,1,2,0,0,1,1,0,2,0,0,0,3,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,190303,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,181170,2,0,4,0,0,0,0,0,3,5,0,0,0,0,21,0,7,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,0,0,0,1,0,2,3,4,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,1,1,11,0,2,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,338992,63,9,73,97,56,44,25,0,8,18,18,69,2,0,72,10,38,44,22,14,26,1,6,31,21,0,16,10,0,13,0,0,4,29,40,29,0,21,0,45,3,0,2,33,8,6,23,17,253,4,0,16,98,21,74,11,0,23,15,1,38,31,0,6,4,19,98,31,114,10,2,118,1,190,1,0,0,0,3,11,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,578649,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,0,0,2
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,312311,0,0,0,0,0,0,4,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,316497,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,445575,0,0,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,5,0,1,0,2,3
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,4452051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,355424,1,0,1,1,1,0,0,11,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,36,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,1,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,186521,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,548503,152,6,124,37,0,39,0,1,66,0,0,0,0,0,0,0,25,10,43,0,0,0,0,0,6,0,34,0,0,0,0,25,0,20,12,0,0,0,2,0,0,0,0,1,145,35,113,14,37,0,2,26,3,61,0,20,1,24,1,9,29,0,0,87,6,1,33,2,2,1,0,0,0,21,0,0,103,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,187572,49,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,0,2,0,1,27,0,0,0,2,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,586290,1,0,2,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,4,0,0,1,1,1,0,0,0,1,0,0,0,0,2,1,1,1,0,4,0,0,0,0,1,2,0,0,0,2,1,0,0,1,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,362539,6,2,3,13,1,0,11,11,20,33,4,0,2,53,16,0,2,5,3,4,6,13,2,2,0,16,14,12,31,1,115,0,4,11,0,2,0,0,14,6,9,9,15,0,3,6,0,0,33,5,0,6,2,5,22,0,10,2,12,7,1,1,14,0,10,3,18,0,1,0,1,80,46,0,4,21,0,0,8,4,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,520081,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,208790,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37,122,0,1,0,0,0,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,1,0,0,55,0,2,0,0,0,0,66,18,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,195086,3,0,2,1,7,1,0,0,1,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,1,3,0,0,5,0,0,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,2,1,6,0,14,0,0,0,0,0,0,0,0,3,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,588429,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,1,1,3,0,0,1,0,1,2,17,0,0,0,0,0,0,10,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,791522,61,259,53,116,1,92,0,82,109,3,0,5,163,0,256,0,2,0,128,69,1,73,89,93,201,20,207,164,0,38,117,14,1,64,95,63,0,63,3,261,0,2,2,130,247,74,139,41,2,124,0,117,0,3,83,121,27,73,140,59,73,0,1,52,97,16,456,122,1,72,41,0,0,2,77,0,5,2,9,47,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,349482,0,0,1,0,1,0,0,0,0,4,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,1110135,21,3,7,0,1,10,0,147,1,205,0,0,1,0,1,0,49,0,0,0,3,0,0,0,7,17,12,62,0,3,0,1,147,4,1,0,0,5,0,0,0,132,0,1,12,20,10,13,147,0,318,1,0,0,0,108,0,20,14,0,1,0,0,1,1,0,0,16,4,1,1,18,51,1,138,668,0,1,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,193844,0,0,3,0,0,1,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,362947,4,0,0,0,8,1,0,0,4,3,0,0,10,0,0,0,24,0,16,3,26,0,3,0,0,0,0,3,0,1,0,0,0,1,0,1,0,4,0,0,2,17,0,0,1,0,3,4,0,0,0,1,2,0,0,0,0,4,2,17,0,0,0,0,2,0,8,2,8,25,17,0,0,0,1,0,0,0,0,3,0
